season,competition_scope,player_name,nationality,position,squad,age,born,appearances,starts,minutes,nineties,goals,assists,penalty_goals,penalty_attempts,own_goals,yellow_cards,red_cards,xg,npxg,xag,progressive_carries,progressive_passes,progressive_receives,shots,shots_on_target,passes_completed,passes_attempted,pass_accuracy,key_passes,crosses,tackles,tackles_won,interceptions,clearances,errors,touches,touches_att_pen,dribbles_attempted,dribbles_completed,carries,passes_into_final_third,carries_into_final_third,shot_creating_actions,goal_creating_actions,recoveries,fouls_committed,fouls_drawn,aerial_duels_won,aerial_duels_lost,clean_sheets,goals_conceded,saves,penalties_saved,source_dataset
2025-26,serie_a_league,Remo Freuler,ch SUI,MF,Bologna,33.0,1992.0,29,26,2213,24.6,1,2,0,0,1.0,5,0,,,,,,,8.0,1.0,,,,,18.0,,31.0,22.0,,,,,,,,,,,,,19.0,24.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Niclas Füllkrug,de GER,FW,Milan,32.0,1993.0,20,3,659,7.3,1,0,0,1,0.0,0,0,,,,,,,16.0,5.0,,,,,1.0,,2.0,3.0,,,,,,,,,,,,,8.0,8.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Alessio Furlanetto,it ITA,GK,Lazio,23.0,2002.0,2,2,180,2.0,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,3.0,7.0,0.0,Football Players Stats 2025-2026
2025-26,serie_a_league,Matteo Gabbia,it ITA,DF,Milan,25.0,1999.0,30,28,2530,28.1,0,0,0,0,0.0,4,0,,,,,,,19.0,3.0,,,,,1.0,,14.0,13.0,,,,,,,,,,,,,25.0,6.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Tiago Gabriel,pt POR,DF,Lecce,20.0,2004.0,37,36,3219,35.8,2,0,0,0,1.0,7,0,,,,,,,20.0,4.0,,,,,2.0,,40.0,46.0,,,,,,,,,,,,,29.0,40.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,25.0,2000.0,33,21,1912,21.2,2,4,0,0,0.0,4,0,,,,,,,34.0,11.0,,,,,38.0,,15.0,23.0,,,,,,,,,,,,,26.0,29.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Roberto Gagliardini,it ITA,MF,Hellas Verona,31.0,1994.0,29,25,2272,25.2,1,0,0,0,0.0,9,0,,,,,,,15.0,3.0,,,,,16.0,,40.0,56.0,,,,,,,,,,,,,45.0,35.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Antonino Gallo,it ITA,DF,Lecce,25.0,2000.0,37,34,3056,34.0,0,4,0,0,0.0,3,0,,,,,,,6.0,1.0,,,,,134.0,,37.0,15.0,,,,,,,,,,,,,7.0,13.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Omri Gandelman,il ISR,"MF,FW",Lecce,25.0,2000.0,19,10,975,10.8,2,1,0,0,0.0,0,0,,,,,,,10.0,3.0,,,,,4.0,,6.0,4.0,,,,,,,,,,,,,13.0,3.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Ulisses Garcia,ch SUI,DF,Sassuolo,29.0,1996.0,13,10,943,10.5,1,2,0,0,0.0,3,0,,,,,,,2.0,1.0,,,,,34.0,,10.0,8.0,,,,,,,,,,,,,11.0,2.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Federico Gatti,it ITA,DF,Juventus,27.0,1998.0,21,12,1093,12.1,2,0,0,0,0.0,3,0,,,,,,,14.0,6.0,,,,,2.0,,10.0,12.0,,,,,,,,,,,,,17.0,6.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,David de Gea,es ESP,GK,Fiorentina,34.0,1990.0,37,37,3330,37.0,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,6.0,,,10.0,49.0,119.0,1.0,Football Players Stats 2025-2026
2025-26,serie_a_league,Daniele Ghilardi,it ITA,DF,Roma,22.0,2003.0,23,9,1097,12.2,0,0,0,0,0.0,1,0,,,,,,,3.0,0.0,,,,,3.0,,15.0,22.0,,,,,,,,,,,,,23.0,17.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Andrea Ghion,it ITA,MF,Sassuolo,25.0,2000.0,1,0,10,0.1,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Mario Gila,es ESP,DF,Lazio,24.0,2000.0,31,31,2472,27.5,0,0,0,0,0.0,4,1,,,,,,,12.0,3.0,,,,,1.0,,34.0,26.0,,,,,,,,,,,,,19.0,25.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Billy Gilmour,sct SCO,MF,Napoli,24.0,2001.0,17,8,805,8.9,1,0,0,0,0.0,1,0,,,,,,,10.0,3.0,,,,,6.0,,8.0,11.0,,,,,,,,,,,,,9.0,7.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Santiago Giménez,mx MEX,FW,Milan,24.0,2001.0,16,11,892,9.9,0,1,0,0,0.0,2,0,,,,,,,27.0,9.0,,,,,1.0,,5.0,1.0,,,,,,,,,,,,,10.0,15.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Gvidas Gineitis,lt LTU,MF,Torino,21.0,2004.0,29,23,1756,19.5,0,1,0,0,0.0,5,0,,,,,,,27.0,5.0,,,,,64.0,,28.0,23.0,,,,,,,,,,,,,43.0,32.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Giovane,br BRA,"FW,MF",Hellas Verona,21.0,2003.0,21,19,1533,17.0,3,4,0,0,0.0,2,0,,,,,,,47.0,25.0,,,,,56.0,,9.0,5.0,,,,,,,,,,,,,21.0,15.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Giovane,br BRA,"MF,FW",Napoli,21.0,2003.0,12,2,338,3.8,0,1,0,0,0.0,0,0,,,,,,,9.0,2.0,,,,,11.0,,0.0,1.0,,,,,,,,,,,,,3.0,9.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Saba Goglichidze,ge GEO,DF,Udinese,21.0,2004.0,8,4,424,4.7,0,0,0,0,0.0,2,0,,,,,,,3.0,1.0,,,,,2.0,,8.0,8.0,,,,,,,,,,,,,5.0,4.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Edoardo Goldaniga,it ITA,DF,Como,31.0,1993.0,2,0,15,0.2,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Nicolás González,ar ARG,"FW,MF",Juventus,27.0,1998.0,2,0,19,0.2,0,0,0,0,0.0,0,0,,,,,,,2.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,3.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Olaf Gorter,nl NED,MF,Lecce,20.0,2005.0,2,0,28,0.3,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,1.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Robin Gosens,de GER,"DF,MF",Fiorentina,31.0,1994.0,26,24,1881,20.9,3,1,0,0,0.0,2,0,,,,,,,18.0,7.0,,,,,41.0,,18.0,23.0,,,,,,,,,,,,,24.0,25.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Alberto Grassi,it ITA,MF,Cremonese,30.0,1995.0,30,18,1753,19.5,0,0,0,0,0.0,4,1,,,,,,,13.0,4.0,,,,,3.0,,11.0,35.0,,,,,,,,,,,,,17.0,30.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Jacopo Grossi,it ITA,MF,Genoa,18.0,2006.0,1,0,22,0.2,0,0,0,0,0.0,0,0,,,,,,,1.0,0.0,,,,,3.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Albert Grønbaek,dk DEN,MF,Genoa,24.0,2001.0,4,1,103,1.1,0,0,0,0,0.0,1,0,,,,,,,1.0,1.0,,,,,1.0,,2.0,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Mattéo Guendouzi,fr FRA,MF,Lazio,26.0,1999.0,16,16,1428,15.9,2,1,0,0,0.0,5,1,,,,,,,16.0,8.0,,,,,20.0,,8.0,11.0,,,,,,,,,,,,,17.0,21.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Idrissa Guèye,sn SEN,FW,Udinese,18.0,2006.0,19,1,421,4.7,1,0,0,0,0.0,2,0,,,,,,,20.0,6.0,,,,,4.0,,4.0,3.0,,,,,,,,,,,,,15.0,9.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Miguel Gutiérrez,es ESP,"MF,DF",Napoli,24.0,2001.0,28,15,1488,16.5,1,1,0,0,0.0,0,0,,,,,,,15.0,5.0,,,,,48.0,,22.0,7.0,,,,,,,,,,,,,19.0,28.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,28.0,1997.0,33,27,2250,25.0,5,4,3,3,0.0,4,1,,,,,,,41.0,15.0,,,,,54.0,,4.0,3.0,,,,,,,,,,,,,34.0,30.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Jack Harrison,eng ENG,"FW,MF",Fiorentina,28.0,1996.0,15,10,981,10.9,1,3,0,0,0.0,1,0,,,,,,,13.0,4.0,,,,,56.0,,6.0,2.0,,,,,,,,,,,,,9.0,7.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Abdou Harroui,nl NED,MF,Hellas Verona,27.0,1998.0,23,11,907,10.1,1,0,1,1,0.0,3,0,,,,,,,12.0,2.0,,,,,28.0,,17.0,1.0,,,,,,,,,,,,,22.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Torbjørn Heggem,no NOR,DF,Bologna,26.0,1999.0,27,23,2113,23.5,0,0,0,0,0.0,0,1,,,,,,,11.0,2.0,,,,,1.0,,19.0,25.0,,,,,,,,,,,,,31.0,12.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Eivind Helland,no NOR,DF,Bologna,20.0,2005.0,6,6,484,5.4,0,0,0,0,0.0,2,0,,,,,,,1.0,0.0,,,,,0.0,,5.0,7.0,,,,,,,,,,,,,5.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Luis Henrique,br BRA,MF,Inter,23.0,2001.0,30,18,1624,18.0,1,2,0,0,0.0,1,0,,,,,,,15.0,7.0,,,,,39.0,,16.0,7.0,,,,,,,,,,,,,5.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Mario Hermoso,es ESP,DF,Roma,30.0,1995.0,27,25,2085,23.2,3,2,0,0,0.0,9,0,,,,,,,20.0,6.0,,,,,10.0,,20.0,30.0,,,,,,,,,,,,,40.0,19.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Hernani,br BRA,MF,Parma,31.0,1994.0,4,0,73,0.8,0,0,0,0,0.0,0,0,,,,,,,1.0,0.0,,,,,2.0,,0.0,1.0,,,,,,,,,,,,,2.0,3.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Isak Hien,se SWE,DF,Atalanta,26.0,1999.0,28,20,1970,21.9,1,0,0,0,1.0,5,0,,,,,,,9.0,3.0,,,,,0.0,,34.0,29.0,,,,,,,,,,,,,36.0,21.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Malthe Hojholt,dk DEN,MF,Pisa,24.0,2001.0,17,9,850,9.4,0,0,0,0,0.0,2,0,,,,,,,4.0,2.0,,,,,4.0,,8.0,9.0,,,,,,,,,,,,,13.0,5.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Emil Holm,se SWE,DF,Bologna,25.0,2000.0,11,8,655,7.3,1,4,0,0,0.0,3,1,,,,,,,8.0,1.0,,,,,23.0,,13.0,7.0,,,,,,,,,,,,,11.0,14.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Emil Holm,se SWE,MF,Juventus,25.0,2000.0,7,2,230,2.6,0,0,0,0,0.0,0,0,,,,,,,5.0,1.0,,,,,6.0,,5.0,3.0,,,,,,,,,,,,,0.0,5.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Elseid Hysaj,al ALB,DF,Lazio,31.0,1994.0,5,1,174,1.9,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,2.0,,0.0,2.0,,,,,,,,,,,,,0.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Rasmus Højlund,dk DEN,FW,Napoli,22.0,2003.0,33,32,2750,30.6,12,5,1,1,0.0,1,0,,,,,,,60.0,25.0,,,,,3.0,,1.0,0.0,,,,,,,,,,,,,37.0,53.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Edoardo Iannoni,it ITA,MF,Sassuolo,24.0,2001.0,15,1,260,2.9,1,0,0,0,0.0,3,0,,,,,,,3.0,1.0,,,,,2.0,,3.0,3.0,,,,,,,,,,,,,11.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Riyad Idrissi,it ITA,"MF,DF",Cagliari,20.0,2005.0,23,4,783,8.7,2,0,0,0,0.0,3,0,,,,,,,6.0,6.0,,,,,23.0,,15.0,9.0,,,,,,,,,,,,,9.0,6.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Jay Idzes,id IDN,DF,Sassuolo,25.0,2000.0,35,35,3061,34.0,0,0,0,0,0.0,2,0,,,,,,,5.0,0.0,,,,,1.0,,15.0,38.0,,,,,,,,,,,,,33.0,14.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Ivan Ilić,rs SRB,MF,Torino,24.0,2001.0,8,5,416,4.6,0,0,0,0,0.0,2,0,,,,,,,0.0,0.0,,,,,2.0,,5.0,5.0,,,,,,,,,,,,,9.0,4.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Samuel Iling-Junior,eng ENG,MF,Pisa,21.0,2003.0,5,1,110,1.2,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,5.0,,2.0,0.0,,,,,,,,,,,,,1.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Emirhan İlkhan,tr TUR,MF,Torino,21.0,2004.0,19,13,1001,11.1,1,2,0,0,0.0,2,1,,,,,,,13.0,3.0,,,,,7.0,,19.0,13.0,,,,,,,,,,,,,11.0,18.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Ciro Immobile,it ITA,FW,Bologna,35.0,1990.0,6,2,193,2.1,0,0,0,0,0.0,1,0,,,,,,,2.0,0.0,,,,,3.0,,0.0,0.0,,,,,,,,,,,,,8.0,3.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Isaac,br BRA,FW,Hellas Verona,21.0,2004.0,3,0,40,0.4,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,1.0,2.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Gustav Isaksen,dk DEN,FW,Lazio,24.0,2001.0,30,18,1593,17.7,5,1,0,0,0.0,0,0,,,,,,,48.0,19.0,,,,,32.0,,8.0,7.0,,,,,,,,,,,,,18.0,57.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Ardian Ismajli,al ALB,DF,Torino,28.0,1996.0,25,21,1906,21.2,0,1,0,0,0.0,5,0,,,,,,,6.0,4.0,,,,,8.0,,14.0,36.0,,,,,,,,,,,,,21.0,18.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Franco Israel,uy URU,GK,Torino,25.0,2000.0,9,9,810,9.0,0,0,0,0,0.0,1,0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,3.0,,,3.0,18.0,24.0,0.0,Football Players Stats 2025-2026
2025-26,serie_a_league,Ardon Jashari,ch SUI,MF,Milan,23.0,2002.0,14,7,701,7.8,0,1,0,0,0.0,0,0,,,,,,,7.0,2.0,,,,,11.0,,11.0,5.0,,,,,,,,,,,,,11.0,8.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Gaby Jean,fr FRA,DF,Lecce,25.0,2000.0,7,1,197,2.2,0,0,0,0,0.0,1,0,,,,,,,0.0,0.0,,,,,0.0,,3.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Oliver Jensen,dk DEN,MF,Parma,23.0,2002.0,34,19,1840,20.4,1,1,0,0,0.0,2,0,,,,,,,15.0,3.0,,,,,14.0,,8.0,17.0,,,,,,,,,,,,,13.0,20.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Juan Jesus,br BRA,DF,Napoli,34.0,1991.0,24,19,1675,18.6,0,0,0,0,0.0,10,1,,,,,,,3.0,0.0,,,,,1.0,,22.0,26.0,,,,,,,,,,,,,39.0,2.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Álex Jiménez,es ESP,DF,Milan,20.0,2005.0,1,0,45,0.5,0,0,0,0,0.0,1,0,,,,,,,0.0,0.0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,0.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Þórir Jóhann Helgason,is ISL,MF,Lecce,24.0,2000.0,8,1,147,1.6,0,0,0,0,0.0,0,0,,,,,,,3.0,2.0,,,,,6.0,,0.0,3.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Dennis Johnsen,no NOR,"MF,FW",Cremonese,27.0,1998.0,11,5,390,4.3,1,1,0,0,0.0,0,0,,,,,,,5.0,2.0,,,,,12.0,,2.0,0.0,,,,,,,,,,,,,2.0,4.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Mohamed Kaba,gn GUI,MF,Lecce,23.0,2001.0,15,5,633,7.0,0,0,0,0,0.0,1,0,,,,,,,9.0,4.0,,,,,8.0,,7.0,4.0,,,,,,,,,,,,,12.0,21.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Christian Kabasele,be BEL,DF,Udinese,34.0,1991.0,30,28,2247,25.0,3,0,0,0,0.0,5,1,,,,,,,9.0,6.0,,,,,0.0,,13.0,33.0,,,,,,,,,,,,,33.0,25.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Pierre Kalulu,fr FRA,"DF,MF",Juventus,25.0,2000.0,37,37,3281,36.5,2,4,0,0,0.0,4,1,,,,,,,13.0,4.0,,,,,94.0,,35.0,24.0,,,,,,,,,,,,,34.0,16.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Hassane Kamara,ci CIV,"MF,DF",Udinese,31.0,1994.0,26,22,1861,20.7,0,2,0,0,0.0,5,0,,,,,,,16.0,5.0,,,,,81.0,,20.0,25.0,,,,,,,,,,,,,16.0,11.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Jesper Karlström,se SWE,MF,Udinese,30.0,1995.0,36,36,3146,35.0,1,0,0,0,0.0,6,0,,,,,,,20.0,3.0,,,,,15.0,,34.0,37.0,,,,,,,,,,,,,42.0,30.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Grigoris Kastanos,cy CYP,MF,Hellas Verona,27.0,1998.0,6,0,44,0.5,0,0,0,0,0.0,0,0,,,,,,,1.0,0.0,,,,,2.0,,3.0,3.0,,,,,,,,,,,,,3.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Moise Kean,it ITA,FW,Fiorentina,25.0,2000.0,26,23,2036,22.6,8,1,2,2,0.0,4,0,,,,,,,98.0,27.0,,,,,7.0,,4.0,7.0,,,,,,,,,,,,,29.0,44.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Mandela Keita,be BEL,MF,Parma,23.0,2002.0,37,36,2979,33.1,1,1,0,0,1.0,1,0,,,,,,,16.0,5.0,,,,,2.0,,48.0,43.0,,,,,,,,,,,,,30.0,57.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Lloyd Kelly,eng ENG,DF,Juventus,26.0,1998.0,35,33,2996,33.3,1,1,0,0,0.0,4,0,,,,,,,17.0,3.0,,,,,12.0,,33.0,14.0,,,,,,,,,,,,,43.0,20.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Marc-Oliver Kempf,de GER,DF,Como,30.0,1995.0,34,27,2326,25.8,4,1,0,0,0.0,3,0,,,,,,,21.0,6.0,,,,,0.0,,12.0,13.0,,,,,,,,,,,,,26.0,19.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Kialonda,ao ANG,DF,Lecce,27.0,1997.0,23,21,1830,20.3,0,0,0,0,0.0,6,1,,,,,,,9.0,1.0,,,,,1.0,,9.0,19.0,,,,,,,,,,,,,13.0,22.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Semih Kılıçsoy,tr TUR,FW,Cagliari,19.0,2005.0,22,11,975,10.8,4,0,0,0,0.0,1,0,,,,,,,17.0,8.0,,,,,1.0,,4.0,1.0,,,,,,,,,,,,,14.0,15.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Sead Kolašinac,ba BIH,DF,Atalanta,32.0,1993.0,19,15,1212,13.5,0,0,0,0,0.0,3,0,,,,,,,3.0,0.0,,,,,3.0,,18.0,11.0,,,,,,,,,,,,,22.0,10.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Ismaël Koné,ca CAN,MF,Sassuolo,23.0,2002.0,35,33,2737,30.4,6,0,0,0,0.0,5,1,,,,,,,23.0,10.0,,,,,5.0,,18.0,12.0,,,,,,,,,,,,,25.0,54.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Manu Koné,fr FRA,MF,Roma,24.0,2001.0,29,28,2456,27.3,2,3,0,0,0.0,2,0,,,,,,,21.0,5.0,,,,,1.0,,27.0,20.0,,,,,,,,,,,,,47.0,53.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Teun Koopmeiners,nl NED,"MF,DF",Juventus,27.0,1998.0,33,18,1827,20.3,0,0,0,0,0.0,5,0,,,,,,,28.0,7.0,,,,,47.0,,13.0,18.0,,,,,,,,,,,,,33.0,11.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Odilon Kossounou,ci CIV,DF,Atalanta,24.0,2001.0,19,10,988,11.0,1,0,0,0,0.0,1,0,,,,,,,5.0,1.0,,,,,2.0,,14.0,10.0,,,,,,,,,,,,,16.0,3.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Filip Kostić,rs SRB,MF,Juventus,32.0,1992.0,18,4,479,5.3,3,1,0,0,0.0,1,0,,,,,,,9.0,4.0,,,,,49.0,,10.0,4.0,,,,,,,,,,,,,8.0,5.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Eddy Kouadio,ci CIV,DF,Fiorentina,19.0,2006.0,3,0,72,0.8,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,1.0,,3.0,0.0,,,,,,,,,,,,,1.0,1.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,27.0,1997.0,2,0,27,0.3,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Christ-Owen Kouassi,fr FRA,DF,Lecce,22.0,2003.0,4,3,228,2.5,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,2.0,,6.0,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Thomas Kristensen,dk DEN,DF,Udinese,23.0,2002.0,28,28,2472,27.5,3,0,0,0,0.0,4,0,,,,,,,11.0,6.0,,,,,4.0,,15.0,27.0,,,,,,,,,,,,,24.0,9.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Nikola Krstović,me MNE,FW,Atalanta,25.0,2000.0,33,18,1791,19.9,10,5,0,0,0.0,4,0,,,,,,,99.0,34.0,,,,,5.0,,12.0,3.0,,,,,,,,,,,,,45.0,27.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Nicolas-Gerrit Kühn,de GER,MF,Como,25.0,2000.0,23,6,665,7.4,1,1,0,0,0.0,0,0,,,,,,,8.0,3.0,,,,,14.0,,6.0,5.0,,,,,,,,,,,,,6.0,2.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Sandro Kulenović,hr CRO,FW,Torino,25.0,1999.0,13,3,300,3.3,0,1,0,0,0.0,2,0,,,,,,,5.0,2.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,11.0,4.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Gael Lafont,fr FRA,FW,Genoa,19.0,2006.0,1,0,8,0.1,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Tariq Lamptey,gh GHA,MF,Fiorentina,24.0,2000.0,2,1,25,0.3,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,1.0,,2.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Noa Lang,nl NED,"FW,MF",Napoli,26.0,1999.0,18,7,666,7.4,1,2,0,0,0.0,2,0,,,,,,,9.0,4.0,,,,,44.0,,8.0,2.0,,,,,,,,,,,,,5.0,11.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Armand Lauriente,fr FRA,FW,Sassuolo,26.0,1998.0,38,33,2592,28.8,7,9,0,0,0.0,4,0,,,,,,,71.0,26.0,,,,,109.0,,15.0,7.0,,,,,,,,,,,,,42.0,47.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Matteo Lavelli,it ITA,FW,Inter,18.0,2006.0,1,0,8,0.1,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Valentino Lazaro,at AUT,MF,Torino,29.0,1996.0,31,26,2252,25.0,0,2,0,0,0.0,4,0,,,,,,,8.0,2.0,,,,,135.0,,25.0,22.0,,,,,,,,,,,,,37.0,9.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Manuel Lazzari,it ITA,DF,Lazio,31.0,1993.0,23,9,938,10.4,0,0,0,0,0.0,2,0,,,,,,,4.0,2.0,,,,,16.0,,9.0,6.0,,,,,,,,,,,,,10.0,19.0,,,,,,,Football Players Stats 2025-2026
2025-26,serie_a_league,Andréa Le Borgne,fr FRA,MF,Como,19.0,2006.0,1,0,1,0.0,0,0,0,0,0.0,0,0,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,Football Players Stats 2025-2026
